,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,MKT_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_SEQ_ID,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1925,10,25,2,19393,212,1042302,1069302,700,703.0,3.0,905,851.0,-14.0,125.0,108.0,756.0,0.0,0.0,0.0,0.0,0.0
1926,10,16,7,19805,3916,1042302,1129806,1000,955.0,-5.0,1105,1124.0,19.0,65.0,89.0,190.0,0.0,0.0,19.0,0.0,0.0
1927,8,29,1,19393,1010,1042302,1315805,1955,2058.0,63.0,2055,2223.0,88.0,60.0,85.0,294.0,0.0,0.0,25.0,0.0,63.0
1928,7,26,2,19393,237,1042302,1129202,505,510.0,5.0,620,609.0,-11.0,135.0,119.0,775.0,0.0,0.0,0.0,0.0,0.0
1929,9,19,1,19977,400,1042302,1226402,1159,1157.0,-2.0,1608,1618.0,10.0,189.0,201.0,1297.0,0.0,0.0,0.0,0.0,0.0
1930,2,7,1,19393,1208,1042302,1219102,710,704.0,-6.0,810,758.0,-12.0,60.0,54.0,148.0,0.0,0.0,0.0,0.0,0.0
1931,10,20,4,19977,555,1042302,1226603,1640,1633.0,-7.0,1749,1729.0,-20.0,69.0,56.0,140.0,0.0,0.0,0.0,0.0,0.0
1932,10,16,7,19393,3038,1042302,1410702,2155,2223.0,28.0,2225,2257.0,32.0,150.0,154.0,872.0,0.0,0.0,4.0,0.0,28.0
1933,4,2,6,19930,3452,1042302,1483106,605,604.0,-1.0,810,744.0,-26.0,245.0,220.0,1476.0,0.0,0.0,0.0,0.0,0.0
1934,9,27,2,19805,346,1042302,1410005,1245,1338.0,53.0,1717,1751.0,34.0,212.0,193.0,1430.0,34.0,0.0,0.0,0.0,0.0
1935,5,7,6,19393,2479,1042302,1501606,535,535.0,0.0,740,738.0,-2.0,125.0,123.0,721.0,0.0,0.0,0.0,0.0,0.0
1936,10,3,1,19805,4223,1042302,1245102,1315,1326.0,11.0,1635,1636.0,1.0,140.0,130.0,954.0,0.0,0.0,0.0,0.0,0.0
1937,5,9,1,19393,843,1042302,1125904,925,928.0,3.0,1030,1023.0,-7.0,65.0,55.0,189.0,0.0,0.0,0.0,0.0,0.0
1938,9,25,7,19805,1079,1042302,1393007,1315,1315.0,0.0,1601,1554.0,-7.0,166.0,159.0,977.0,0.0,0.0,0.0,0.0,0.0
1939,8,17,3,19805,326,1042302,1105703,1335,1412.0,37.0,1718,1741.0,23.0,163.0,149.0,1032.0,0.0,0.0,0.0,0.0,23.0
1940,7,28,4,19805,3961,1042302,1449202,1005,1126.0,81.0,1403,1518.0,75.0,178.0,172.0,1162.0,75.0,0.0,0.0,0.0,0.0
1941,11,27,7,19977,626,1042302,1226603,2140,2136.0,-4.0,2241,2229.0,-12.0,61.0,53.0,140.0,0.0,0.0,0.0,0.0,0.0
1942,1,25,2,19790,2442,1042302,1039707,1056,1052.0,-4.0,1403,1347.0,-16.0,127.0,115.0,813.0,0.0,0.0,0.0,0.0,0.0
1943,8,31,3,19977,456,1042302,1129202,1143,1135.0,-8.0,1252,1239.0,-13.0,129.0,124.0,775.0,0.0,0.0,0.0,0.0,0.0
1944,6,11,6,19805,1201,1042302,1530402,1111,1106.0,-5.0,1441,1446.0,5.0,150.0,160.0,928.0,0.0,0.0,0.0,0.0,0.0
1945,3,17,4,19805,4225,1042302,1119302,1300,1340.0,40.0,1634,1703.0,29.0,154.0,143.0,958.0,15.0,0.0,0.0,0.0,14.0
1946,10,20,4,19393,994,1042302,1125904,1310,1309.0,-1.0,1415,1404.0,-11.0,65.0,55.0,189.0,0.0,0.0,0.0,0.0,0.0
1947,12,22,4,19805,1149,1042302,1129806,1845,2027.0,102.0,1954,2128.0,94.0,69.0,61.0,190.0,5.0,0.0,0.0,0.0,89.0
1948,12,27,2,19393,620,1042302,1467903,1100,1205.0,65.0,1210,1256.0,46.0,190.0,171.0,1164.0,28.0,0.0,0.0,0.0,18.0
1949,9,5,1,19790,1252,1042302,1039707,550,547.0,-3.0,903,903.0,0.0,133.0,136.0,813.0,0.0,0.0,0.0,0.0,0.0
1950,8,10,3,19393,2852,1042302,1039707,1635,1908.0,153.0,1950,2246.0,176.0,135.0,158.0,813.0,0.0,0.0,23.0,0.0,153.0
1951,5,15,7,19393,379,1042302,1320402,2000,2015.0,15.0,2320,2339.0,19.0,140.0,144.0,994.0,4.0,0.0,4.0,0.0,11.0
1952,9,29,4,19393,3044,1042302,1129202,915,915.0,0.0,1030,1023.0,-7.0,135.0,128.0,775.0,0.0,0.0,0.0,0.0,0.0
1953,8,21,7,19805,2859,1042302,1410005,1254,1341.0,47.0,1727,1757.0,30.0,213.0,196.0,1430.0,0.0,30.0,0.0,0.0,0.0
1954,1,3,1,19790,1663,1042302,1143302,1225,2217.0,592.0,1615,155.0,580.0,170.0,158.0,1149.0,0.0,0.0,0.0,0.0,580.0
1955,8,8,1,19805,3504,1042302,1393007,935,1033.0,58.0,1224,1341.0,77.0,169.0,188.0,977.0,0.0,58.0,19.0,0.0,0.0
1956,8,27,6,19393,3280,1042302,1129202,1735,1833.0,58.0,1855,1951.0,56.0,140.0,138.0,775.0,10.0,0.0,0.0,0.0,46.0
1957,5,24,2,19790,2702,1042302,1039707,1656,1655.0,-1.0,2010,2007.0,-3.0,134.0,132.0,813.0,0.0,0.0,0.0,0.0,0.0
1958,7,31,7,19805,2327,1042302,1393007,610,601.0,-9.0,858,840.0,-18.0,168.0,159.0,977.0,0.0,0.0,0.0,0.0,0.0
1959,7,9,6,19393,4202,1042302,1490803,1525,1528.0,3.0,1615,1617.0,2.0,170.0,169.0,1209.0,0.0,0.0,0.0,0.0,0.0
1960,6,29,3,19805,3653,1042302,1154005,937,946.0,9.0,1009,1015.0,6.0,92.0,89.0,528.0,0.0,0.0,0.0,0.0,0.0
1961,10,3,1,19790,2509,1042302,1143302,1126,1117.0,-9.0,1520,1512.0,-8.0,174.0,175.0,1149.0,0.0,0.0,0.0,0.0,0.0
1962,9,16,5,19393,158,1042302,1490803,800,755.0,-5.0,905,920.0,15.0,185.0,205.0,1209.0,0.0,0.0,15.0,0.0,0.0
1963,5,30,1,19393,206,1042302,1169706,1625,1623.0,-2.0,2005,1954.0,-11.0,160.0,151.0,1105.0,0.0,0.0,0.0,0.0,0.0
1964,8,22,1,19805,2738,1042302,1129806,1445,1850.0,245.0,1551,1955.0,244.0,66.0,65.0,190.0,0.0,169.0,0.0,0.0,75.0
1965,6,9,4,19930,1144,1042302,1474703,1405,1559.0,114.0,1630,1815.0,105.0,265.0,256.0,1770.0,105.0,0.0,0.0,0.0,0.0
1966,4,10,7,19393,404,1042302,1288903,2155,2208.0,13.0,2245,2301.0,16.0,170.0,173.0,1090.0,1.0,0.0,3.0,0.0,12.0
1967,12,1,4,19805,2458,1042302,1490803,1151,1139.0,-12.0,1302,1309.0,7.0,191.0,210.0,1209.0,0.0,0.0,0.0,0.0,0.0
1968,8,28,7,19393,5517,1042302,1486903,1045,1111.0,26.0,1225,1252.0,27.0,160.0,161.0,1086.0,26.0,0.0,1.0,0.0,0.0
1969,7,13,3,19393,5517,1042302,1486903,1045,1056.0,11.0,1225,1238.0,13.0,160.0,162.0,1086.0,0.0,0.0,0.0,0.0,0.0
1970,5,21,6,19805,2869,1042302,1289208,650,647.0,-3.0,813,749.0,-24.0,203.0,182.0,1242.0,0.0,0.0,0.0,0.0,0.0
1971,2,18,5,19790,2811,1042302,1039707,705,702.0,-3.0,1014,953.0,-21.0,129.0,111.0,813.0,0.0,0.0,0.0,0.0,0.0
1972,1,10,1,19977,5820,1042302,1477104,1515,1510.0,-5.0,1728,1706.0,-22.0,253.0,236.0,1504.0,0.0,0.0,0.0,0.0,0.0
1973,7,29,5,19393,165,1042302,1125904,2155,2227.0,32.0,2255,2327.0,32.0,60.0,60.0,189.0,0.0,0.0,0.0,0.0,32.0
1974,4,26,2,19805,1312,1042302,1129806,1232,1229.0,-3.0,1339,1336.0,-3.0,67.0,67.0,190.0,0.0,0.0,0.0,0.0,0.0
1975,10,28,5,19805,1064,1042302,1129806,1617,1644.0,27.0,1727,1749.0,22.0,70.0,65.0,190.0,0.0,6.0,0.0,0.0,16.0
1976,5,21,6,19393,3860,1042302,1449202,825,823.0,-2.0,1205,1205.0,0.0,160.0,162.0,1162.0,0.0,0.0,0.0,0.0,0.0
1977,12,26,1,19790,1166,1042302,1247805,730,734.0,4.0,1203,1208.0,5.0,213.0,214.0,1521.0,0.0,0.0,0.0,0.0,0.0
1978,4,14,4,19977,261,1042302,1226603,1618,1618.0,0.0,1722,1721.0,-1.0,64.0,63.0,140.0,0.0,0.0,0.0,0.0,0.0
1979,5,5,4,19393,1355,1042302,1348702,1115,1117.0,2.0,1350,1432.0,42.0,155.0,195.0,1042.0,0.0,0.0,42.0,0.0,0.0
1980,10,3,1,19805,3803,1042302,1233904,1020,1011.0,-9.0,1342,1331.0,-11.0,142.0,140.0,919.0,0.0,0.0,0.0,0.0,0.0
1981,11,9,3,19393,349,1042302,1289208,2040,2040.0,0.0,2200,2156.0,-4.0,200.0,196.0,1242.0,0.0,0.0,0.0,0.0,0.0
1982,8,15,1,19790,1252,1042302,1039707,552,549.0,-3.0,905,852.0,-13.0,133.0,123.0,813.0,0.0,0.0,0.0,0.0,0.0
1983,3,16,3,19930,3461,1042302,1483106,1800,1757.0,-3.0,2010,1959.0,-11.0,250.0,242.0,1476.0,0.0,0.0,0.0,0.0,0.0
1984,9,7,3,19805,3566,1042302,1385103,1445,1449.0,4.0,1604,1608.0,4.0,79.0,79.0,358.0,0.0,0.0,0.0,0.0,0.0
1985,10,17,1,19393,983,1042302,1069302,2050,2049.0,-1.0,2255,2243.0,-12.0,125.0,114.0,756.0,0.0,0.0,0.0,0.0,0.0
1986,8,10,3,19393,2526,1042302,1154005,2015,2119.0,64.0,2040,2145.0,65.0,85.0,86.0,528.0,0.0,0.0,1.0,0.0,64.0
1987,8,1,1,19805,1660,1042302,1129806,1740,1814.0,34.0,1848,1930.0,42.0,68.0,76.0,190.0,29.0,0.0,8.0,0.0,5.0
1988,7,19,2,19805,1070,1042302,1105703,942,935.0,-7.0,1329,1330.0,1.0,167.0,175.0,1032.0,0.0,0.0,0.0,0.0,0.0
1989,1,2,7,19790,2964,1042302,1072102,1929,1210.0,1001.0,14,1700.0,1006.0,225.0,230.0,1698.0,1001.0,0.0,5.0,0.0,0.0
1990,12,28,3,19977,630,1042302,1226603,1750,1753.0,3.0,1900,1848.0,-12.0,70.0,55.0,140.0,0.0,0.0,0.0,0.0,0.0
1991,10,28,5,19805,3710,1042302,1069302,1719,1808.0,49.0,1921,1955.0,34.0,122.0,107.0,756.0,0.0,0.0,4.0,0.0,30.0
1992,3,26,6,19690,81,1042302,1217305,1015,1011.0,-4.0,1350,1337.0,-13.0,515.0,506.0,3764.0,0.0,0.0,0.0,0.0,0.0
1993,11,27,7,19805,696,1042302,1129806,1820,1816.0,-4.0,1930,1921.0,-9.0,70.0,65.0,190.0,0.0,0.0,0.0,0.0,0.0
1994,8,19,5,19805,3380,1042302,1069302,700,744.0,44.0,905,945.0,40.0,125.0,121.0,756.0,40.0,0.0,0.0,0.0,0.0
1995,2,25,5,19790,1252,1042302,1039707,545,543.0,-2.0,850,849.0,-1.0,125.0,126.0,813.0,0.0,0.0,0.0,0.0,0.0
1996,9,16,5,19805,4225,1042302,1119302,1319,1310.0,-9.0,1648,1640.0,-8.0,149.0,150.0,958.0,0.0,0.0,0.0,0.0,0.0
1997,6,4,6,19805,3518,1042302,1449202,1900,1904.0,4.0,2258,2259.0,1.0,178.0,175.0,1162.0,0.0,0.0,0.0,0.0,0.0
1998,1,6,4,19930,212,1042302,1289208,1645,1653.0,8.0,1800,1754.0,-6.0,195.0,181.0,1242.0,0.0,0.0,0.0,0.0,0.0
1999,3,25,5,19977,276,1042302,1129202,1345,1343.0,-2.0,1458,1459.0,1.0,133.0,136.0,775.0,0.0,0.0,0.0,0.0,0.0
2000,11,11,5,19805,1059,1042302,1129806,1030,1254.0,144.0,1139,1548.0,249.0,69.0,174.0,190.0,144.0,0.0,105.0,0.0,0.0
2001,12,11,7,19393,2932,1042302,1349505,1530,1536.0,6.0,1655,1644.0,-11.0,85.0,68.0,444.0,0.0,0.0,0.0,0.0,0.0
2002,12,3,6,20416,505,1042302,1288904,1615,1618.0,3.0,1713,1735.0,22.0,178.0,197.0,1090.0,3.0,0.0,19.0,0.0,0.0
2003,7,25,1,19393,259,1042302,1288903,1355,1415.0,20.0,1440,1504.0,24.0,165.0,169.0,1090.0,18.0,0.0,4.0,0.0,2.0
2004,12,11,7,19805,3860,1042302,1349505,1035,1103.0,28.0,1158,1233.0,35.0,83.0,90.0,444.0,4.0,0.0,7.0,0.0,24.0
2005,5,28,6,20416,2308,1042302,1161802,1716,2040.0,204.0,2201,105.0,184.0,225.0,205.0,1504.0,0.0,0.0,184.0,0.0,0.0
2006,9,4,7,19393,499,1042302,1483106,640,635.0,-5.0,815,801.0,-14.0,215.0,206.0,1476.0,0.0,0.0,0.0,0.0,0.0
2007,7,4,1,19393,990,1042302,1530402,1045,1038.0,-7.0,1410,1358.0,-12.0,145.0,140.0,928.0,0.0,0.0,0.0,0.0,0.0
2008,11,1,2,19805,3740,1042302,1014005,1240,1231.0,-9.0,1336,1320.0,-16.0,116.0,109.0,619.0,0.0,0.0,0.0,0.0,0.0
2009,3,6,7,19393,199,1042302,1039707,630,630.0,0.0,935,918.0,-17.0,125.0,108.0,813.0,0.0,0.0,0.0,0.0,0.0
2010,12,17,6,20368,3131,1042302,1467903,1502,1456.0,-6.0,1607,1600.0,-7.0,185.0,184.0,1164.0,0.0,0.0,0.0,0.0,0.0
2011,12,13,2,19393,744,1042302,1125904,840,1053.0,133.0,945,1154.0,129.0,65.0,61.0,189.0,0.0,0.0,129.0,0.0,0.0
2012,6,6,1,19393,1598,1042302,1410702,745,742.0,-3.0,805,759.0,-6.0,140.0,137.0,872.0,0.0,0.0,0.0,0.0,0.0
2013,8,10,3,19805,2573,1042302,1105703,810,1014.0,124.0,1159,1359.0,120.0,169.0,165.0,1032.0,0.0,0.0,0.0,120.0,0.0
2014,12,16,5,19977,2196,1042302,1226603,956,946.0,-10.0,1059,1043.0,-16.0,63.0,57.0,140.0,0.0,0.0,0.0,0.0,0.0
2015,7,25,1,19977,6102,1042302,1226603,1606,1605.0,-1.0,1710,1659.0,-11.0,64.0,54.0,140.0,0.0,0.0,0.0,0.0,0.0
2016,3,18,5,19393,470,1042302,1082106,1130,1141.0,11.0,1535,1533.0,-2.0,185.0,172.0,1342.0,0.0,0.0,0.0,0.0,0.0
2017,4,12,2,19393,560,1042302,1289208,2115,2221.0,66.0,2235,2347.0,72.0,200.0,206.0,1242.0,17.0,0.0,6.0,0.0,49.0
2018,6,10,5,19393,1518,1042302,1501606,755,753.0,-2.0,955,1001.0,6.0,120.0,128.0,721.0,0.0,0.0,0.0,0.0,0.0
2019,11,27,7,19393,1411,1042302,1530402,1905,2126.0,141.0,2215,30.0,135.0,130.0,124.0,928.0,10.0,0.0,0.0,0.0,125.0
2020,4,30,6,19805,495,1042302,1330303,705,655.0,-10.0,1053,1113.0,20.0,168.0,198.0,1103.0,0.0,0.0,20.0,0.0,0.0
2021,9,25,7,19805,2469,1042302,1129806,1130,1125.0,-5.0,1240,1225.0,-15.0,70.0,60.0,190.0,0.0,0.0,0.0,0.0,0.0
2022,10,22,6,19805,2268,1042302,1129806,600,549.0,-11.0,709,647.0,-22.0,69.0,58.0,190.0,0.0,0.0,0.0,0.0,0.0
2023,5,21,6,19393,3104,1042302,1349505,1410,1515.0,65.0,1530,1635.0,65.0,80.0,80.0,444.0,0.0,0.0,0.0,0.0,65.0
2024,2,8,2,19805,1760,1042302,1410702,1756,1746.0,-10.0,1930,1909.0,-21.0,154.0,143.0,872.0,0.0,0.0,0.0,0.0,0.0
2025,1,10,1,19393,3373,1042302,1319801,1350,1349.0,-1.0,1540,1534.0,-6.0,110.0,105.0,650.0,0.0,0.0,0.0,0.0,0.0
2026,12,4,7,19805,1695,1042302,1320402,1300,1301.0,1.0,1628,1633.0,5.0,148.0,152.0,994.0,0.0,0.0,0.0,0.0,0.0
2027,7,3,7,19393,714,1042302,1125904,740,737.0,-3.0,840,829.0,-11.0,60.0,52.0,189.0,0.0,0.0,0.0,0.0,0.0
2028,5,23,1,19393,418,1042302,1125904,2110,2129.0,19.0,2210,2217.0,7.0,60.0,48.0,189.0,0.0,0.0,0.0,0.0,0.0
2029,9,7,3,19393,2461,1042302,1490803,1850,1851.0,1.0,1955,1930.0,-25.0,185.0,159.0,1209.0,0.0,0.0,0.0,0.0,0.0
2030,12,24,6,19977,261,1042302,1226603,1621,1627.0,6.0,1723,1727.0,4.0,62.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0
2031,12,11,7,19393,165,1042302,1080003,1540,1538.0,-2.0,1700,1700.0,0.0,200.0,202.0,1241.0,0.0,0.0,0.0,0.0,0.0
2032,10,10,1,19393,983,1042302,1069302,2050,2045.0,-5.0,2255,2226.0,-29.0,125.0,101.0,756.0,0.0,0.0,0.0,0.0,0.0
2033,1,23,7,20416,219,1042302,1320402,1345,1344.0,-1.0,1712,1656.0,-16.0,147.0,132.0,994.0,0.0,0.0,0.0,0.0,0.0
2034,6,26,7,19805,3707,1042302,1501606,1824,1824.0,0.0,2030,2019.0,-11.0,126.0,115.0,721.0,0.0,0.0,0.0,0.0,0.0
2035,6,11,6,19805,1007,1042302,1129202,700,653.0,-7.0,810,757.0,-13.0,130.0,124.0,775.0,0.0,0.0,0.0,0.0,0.0
2036,3,25,5,19393,2344,1042302,1127805,1215,1221.0,6.0,1620,1613.0,-7.0,185.0,172.0,1315.0,0.0,0.0,0.0,0.0,0.0
2037,9,25,7,19977,6264,1042302,1226603,1945,1939.0,-6.0,2050,2034.0,-16.0,65.0,55.0,140.0,0.0,0.0,0.0,0.0,0.0
2038,6,8,3,19790,2482,1042302,1348702,1924,1936.0,12.0,2210,2223.0,13.0,166.0,167.0,1042.0,0.0,0.0,0.0,0.0,0.0
2039,1,18,2,19393,1239,1042302,1129202,1905,2005.0,60.0,2020,2108.0,48.0,135.0,123.0,775.0,0.0,0.0,0.0,0.0,48.0
2040,8,18,4,19977,2101,1042302,1226603,1220,1327.0,67.0,1323,1421.0,58.0,63.0,54.0,140.0,16.0,0.0,0.0,0.0,42.0
2041,1,11,2,19805,1052,1042302,1393007,1644,1738.0,54.0,1926,2015.0,49.0,162.0,157.0,977.0,0.0,0.0,0.0,0.0,49.0
2042,4,28,4,19790,2186,1042302,1143302,1550,1544.0,-6.0,1939,1931.0,-8.0,169.0,167.0,1149.0,0.0,0.0,0.0,0.0,0.0
2043,11,1,2,19930,222,1042302,1467903,1255,1248.0,-7.0,1400,1345.0,-15.0,185.0,177.0,1164.0,0.0,0.0,0.0,0.0,0.0
2044,4,22,5,19977,2414,1042302,1393007,645,650.0,5.0,923,921.0,-2.0,158.0,151.0,977.0,0.0,0.0,0.0,0.0,0.0
2045,10,6,4,20436,619,1042302,1129202,1410,1437.0,27.0,1531,1600.0,29.0,141.0,143.0,775.0,1.0,0.0,11.0,0.0,17.0
2046,6,15,3,19393,274,1042302,1349505,500,456.0,-4.0,625,608.0,-17.0,85.0,72.0,444.0,0.0,0.0,0.0,0.0,0.0
2047,2,14,1,19393,1093,1042302,1219102,1945,1943.0,-2.0,2040,2040.0,0.0,55.0,57.0,148.0,0.0,0.0,0.0,0.0,0.0
2048,6,9,4,19930,222,1042302,1467903,1355,1449.0,54.0,1500,1540.0,40.0,185.0,171.0,1164.0,0.0,0.0,0.0,0.0,40.0
2049,6,22,3,19805,3916,1042302,1129806,930,923.0,-7.0,1039,1032.0,-7.0,69.0,69.0,190.0,0.0,0.0,0.0,0.0,0.0
2050,4,7,4,19805,1857,1042302,1129806,815,807.0,-8.0,923,919.0,-4.0,68.0,72.0,190.0,0.0,0.0,0.0,0.0,0.0
2051,2,25,5,19393,2210,1042302,1295407,1530,1604.0,34.0,1650,1723.0,33.0,200.0,199.0,1226.0,15.0,0.0,0.0,0.0,18.0
2052,4,11,1,20409,820,1042302,1161802,1720,1822.0,62.0,2156,2301.0,65.0,216.0,219.0,1504.0,0.0,0.0,8.0,0.0,57.0
2053,9,21,3,19393,2132,1042302,1410702,715,711.0,-4.0,750,726.0,-24.0,155.0,135.0,872.0,0.0,0.0,0.0,0.0,0.0
2054,3,22,2,19805,1592,1042302,1288903,1354,1623.0,149.0,1454,1720.0,146.0,180.0,177.0,1090.0,51.0,0.0,0.0,0.0,95.0
2055,5,4,3,19805,1760,1042302,1410702,1830,1830.0,0.0,1859,1901.0,2.0,149.0,151.0,872.0,0.0,0.0,0.0,0.0,0.0
2056,12,27,2,19805,434,1042302,1105703,1753,1815.0,22.0,2128,2143.0,15.0,155.0,148.0,1032.0,3.0,0.0,0.0,0.0,12.0
2057,7,18,1,19805,3546,1042302,1319801,1711,1725.0,14.0,1908,1914.0,6.0,117.0,109.0,650.0,0.0,0.0,0.0,0.0,0.0
2058,11,12,6,19790,973,1042302,1072102,800,758.0,-2.0,1253,1230.0,-23.0,233.0,212.0,1698.0,0.0,0.0,0.0,0.0,0.0
2059,7,18,1,19977,284,1042302,1161802,643,638.0,-5.0,1127,1122.0,-5.0,224.0,224.0,1504.0,0.0,0.0,0.0,0.0,0.0
2060,1,14,5,19393,6199,1042302,1349505,1840,1859.0,19.0,2000,2007.0,7.0,80.0,68.0,444.0,0.0,0.0,0.0,0.0,0.0
2061,7,19,2,19930,429,1042302,1474703,1843,1859.0,16.0,2110,2122.0,12.0,267.0,263.0,1770.0,0.0,0.0,0.0,0.0,0.0
2062,6,25,6,19805,3624,1042302,1069302,845,843.0,-2.0,1054,1047.0,-7.0,129.0,124.0,756.0,0.0,0.0,0.0,0.0,0.0
2063,8,7,7,19977,4732,1042302,1129202,1139,1147.0,8.0,1254,1249.0,-5.0,135.0,122.0,775.0,0.0,0.0,0.0,0.0,0.0
2064,1,14,5,19393,2761,1042302,1483106,1620,1615.0,-5.0,1810,1755.0,-15.0,230.0,220.0,1476.0,0.0,0.0,0.0,0.0,0.0
2065,1,6,4,19790,2054,1042302,1486903,1210,1203.0,-7.0,1419,1412.0,-7.0,189.0,189.0,1086.0,0.0,0.0,0.0,0.0,0.0
2066,6,1,3,19805,1084,1042302,1105703,1520,1618.0,58.0,1904,2000.0,56.0,164.0,162.0,1032.0,0.0,16.0,0.0,0.0,40.0
2067,4,14,4,20368,833,1042302,1142307,1025,1028.0,3.0,1237,1238.0,1.0,132.0,130.0,813.0,0.0,0.0,0.0,0.0,0.0
2068,10,7,5,19977,2644,1042302,1226603,530,523.0,-7.0,628,604.0,-24.0,58.0,41.0,140.0,0.0,0.0,0.0,0.0,0.0
2069,10,14,5,19393,2856,1042302,1323202,1905,1901.0,-4.0,2135,2206.0,31.0,150.0,185.0,972.0,0.0,0.0,31.0,0.0,0.0
2070,2,25,5,19790,1748,1042302,1143302,537,541.0,4.0,930,918.0,-12.0,173.0,157.0,1149.0,0.0,0.0,0.0,0.0,0.0
2071,4,11,1,19393,375,1042302,1323202,1015,1021.0,6.0,1245,1237.0,-8.0,150.0,136.0,972.0,0.0,0.0,0.0,0.0,0.0
2072,9,11,7,19790,2626,1042302,1039707,1340,1334.0,-6.0,1658,1647.0,-11.0,138.0,133.0,813.0,0.0,0.0,0.0,0.0,0.0
2073,11,15,2,19393,664,1042302,1315805,1950,1944.0,-6.0,2100,2048.0,-12.0,70.0,64.0,294.0,0.0,0.0,0.0,0.0,0.0
2074,12,20,2,19790,2054,1042302,1486903,1218,1238.0,20.0,1415,1436.0,21.0,177.0,178.0,1086.0,20.0,0.0,1.0,0.0,0.0
2075,3,4,5,19790,744,1042302,1474703,1500,1455.0,-5.0,1739,1710.0,-29.0,279.0,255.0,1770.0,0.0,0.0,0.0,0.0,0.0
2076,5,20,5,20368,679,1042302,1119302,2021,2105.0,44.0,2344,29.0,45.0,143.0,144.0,958.0,18.0,0.0,1.0,0.0,26.0
2077,2,5,6,19805,4069,1042302,1233904,1005,1000.0,-5.0,1331,1315.0,-16.0,146.0,135.0,919.0,0.0,0.0,0.0,0.0,0.0
2078,3,6,7,19393,726,1042302,1320402,1650,1720.0,30.0,2015,2038.0,23.0,145.0,138.0,994.0,6.0,0.0,0.0,0.0,17.0
2079,10,28,5,19805,1526,1042302,1129806,2000,2036.0,36.0,2108,2221.0,73.0,68.0,105.0,190.0,0.0,7.0,37.0,0.0,29.0
2080,10,19,3,19393,1863,1042302,1315805,1955,1956.0,1.0,2100,2057.0,-3.0,65.0,61.0,294.0,0.0,0.0,0.0,0.0,0.0
2081,6,4,6,19930,194,1042302,1474703,945,954.0,9.0,1210,1224.0,14.0,265.0,270.0,1770.0,0.0,0.0,0.0,0.0,0.0
2082,5,9,1,19805,4149,1042302,1319801,1633,1720.0,47.0,1829,1905.0,36.0,116.0,105.0,650.0,8.0,0.0,0.0,0.0,28.0
2083,4,18,1,19805,4221,1042302,1501606,700,655.0,-5.0,907,900.0,-7.0,127.0,125.0,721.0,0.0,0.0,0.0,0.0,0.0
2084,3,15,2,19393,259,1042302,1483106,730,747.0,17.0,925,933.0,8.0,235.0,226.0,1476.0,0.0,0.0,0.0,0.0,0.0
2085,11,18,5,19805,4223,1042302,1426204,1252,1305.0,13.0,1357,1417.0,20.0,185.0,192.0,1132.0,3.0,0.0,7.0,0.0,10.0
2086,10,7,5,19393,725,1042302,1349505,1520,1518.0,-2.0,1640,1636.0,-4.0,80.0,78.0,444.0,0.0,0.0,0.0,0.0,0.0
2087,5,14,6,19393,2183,1042302,1323202,620,636.0,16.0,855,900.0,5.0,155.0,144.0,972.0,0.0,0.0,0.0,0.0,0.0
2088,4,27,3,19790,1468,1042302,1039707,1858,1851.0,-7.0,2209,2155.0,-14.0,131.0,124.0,813.0,0.0,0.0,0.0,0.0,0.0
2089,1,9,7,19393,4692,1042302,1069302,705,658.0,-7.0,905,849.0,-16.0,120.0,111.0,756.0,0.0,0.0,0.0,0.0,0.0
2090,8,4,4,19977,2101,1042302,1226603,1220,1212.0,-8.0,1323,1303.0,-20.0,63.0,51.0,140.0,0.0,0.0,0.0,0.0,0.0
2091,1,25,2,19805,3900,1042302,1014005,1403,1401.0,-2.0,1504,1504.0,0.0,121.0,123.0,619.0,0.0,0.0,0.0,0.0,0.0
2092,4,16,6,19805,346,1042302,1410005,1230,1242.0,12.0,1654,1709.0,15.0,204.0,207.0,1430.0,12.0,0.0,3.0,0.0,0.0
2093,8,8,1,19977,2198,1042302,1393007,1730,1722.0,-8.0,2019,2034.0,15.0,169.0,192.0,977.0,0.0,0.0,15.0,0.0,0.0
2094,12,21,3,19805,1084,1042302,1105703,1603,1706.0,63.0,1939,2054.0,75.0,156.0,168.0,1032.0,0.0,0.0,12.0,0.0,63.0
2095,7,14,4,19805,1592,1042302,1288903,1019,1016.0,-3.0,1110,1101.0,-9.0,171.0,165.0,1090.0,0.0,0.0,0.0,0.0,0.0
2096,9,4,7,19977,2101,1042302,1226603,1220,1215.0,-5.0,1323,1314.0,-9.0,63.0,59.0,140.0,0.0,0.0,0.0,0.0,0.0
2097,12,21,3,19805,1149,1042302,1129806,1845,2127.0,162.0,1954,2231.0,157.0,69.0,64.0,190.0,79.0,0.0,0.0,0.0,78.0
