,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon
2222,2022-04-03T15:00:00,28.4,27.8,12.3,36.96,0.0,0,,0.0,0.0,16.6,18.4,170.0,1011.7,0,16.0,894.0,3.2,9,3.0,Clear,clear-day
2223,2022-04-03T16:00:00,28.9,28.0,11.8,34.74,0.0,0,,0.0,0.0,19.8,20.5,150.0,1010.1,0,16.0,758.0,2.7,8,3.0,Clear,clear-day
2224,2022-04-03T17:00:00,28.9,28.2,12.9,37.34,0.0,0,,0.0,0.0,38.9,24.1,160.0,1009.2,0,16.0,568.0,2.0,6,10.0,Clear,clear-day
2225,2022-04-03T18:00:00,28.4,28.2,14.4,42.38,0.0,0,,0.0,0.0,23.4,24.1,150.0,1008.8,0,16.0,347.0,1.2,3,3.0,Clear,clear-day
2226,2022-04-03T19:00:00,27.3,27.3,14.4,45.19,0.0,0,,0.0,0.0,33.5,16.6,160.0,1008.6,0,16.0,118.0,0.4,1,3.0,Clear,clear-day
2227,2022-04-03T20:00:00,24.4,24.4,15.0,55.78,0.0,0,,0.0,0.0,25.6,16.6,150.0,1008.9,25,16.0,0.0,,0,5.0,Partially cloudy,partly-cloudy-night
2228,2022-04-03T21:00:00,22.3,22.3,15.0,63.33,0.0,0,,0.0,0.0,22.3,11.2,150.0,1008.9,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
2229,2022-04-03T22:00:00,19.4,19.4,13.9,70.5,0.0,0,,0.0,0.0,20.2,9.4,160.0,1009.5,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
2230,2022-04-03T23:00:00,19.4,19.4,14.4,72.82,0.0,0,,0.0,0.0,36.4,14.8,160.0,1009.8,0,16.0,0.0,,0,10.0,Clear,clear-night
2231,2022-04-04T00:00:00,18.9,18.9,15.7,81.68,0.0,0,,0.0,0.0,42.8,20.5,170.0,1009.9,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
2232,2022-04-04T01:00:00,18.9,18.9,16.8,87.62,0.0,0,,0.0,0.0,37.1,22.3,170.0,1009.7,88,16.0,0.0,,0,5.0,Partially cloudy,partly-cloudy-night
2233,2022-04-04T02:00:00,18.4,18.4,16.8,90.4,0.0,0,,0.0,0.0,37.8,11.2,170.0,1009.7,88,16.0,0.0,,0,5.0,Partially cloudy,partly-cloudy-night
2234,2022-04-04T03:00:00,18.4,18.4,17.3,93.31,0.0,0,,0.0,0.0,27.0,7.6,170.0,1009.6,100,16.0,0.0,,0,5.0,Overcast,cloudy
2235,2022-04-04T04:00:00,18.4,18.4,16.8,90.4,0.0,0,,0.0,0.0,25.6,11.2,150.0,1008.1,50,16.0,0.0,,0,5.0,Partially cloudy,partly-cloudy-night
2236,2022-04-04T05:00:00,17.9,17.9,16.8,93.28,0.0,0,,0.0,0.0,21.6,7.6,160.0,1007.6,100,16.0,0.0,,0,5.0,Overcast,cloudy
2237,2022-04-04T06:00:00,18.9,18.9,17.3,90.43,0.0,0,,0.0,0.0,21.6,11.2,150.0,1007.8,100,16.0,0.0,,0,5.0,Overcast,cloudy
2238,2022-04-04T07:00:00,18.9,18.9,17.3,90.43,0.0,0,,0.0,0.0,21.6,9.4,140.0,1007.6,100,16.0,0.0,,0,5.0,Overcast,cloudy
2239,2022-04-04T08:00:00,18.9,18.9,17.9,93.92,0.0,0,,0.0,0.0,16.9,9.4,140.0,1008.5,100,16.0,4.0,0.0,0,5.0,Overcast,cloudy
2240,2022-04-04T09:00:00,19.4,19.4,18.4,93.95,0.0,0,,0.0,0.0,20.2,9.4,120.0,1008.6,100,13.0,111.0,0.4,1,5.0,Overcast,cloudy
2241,2022-04-04T10:00:00,19.4,19.4,18.4,93.95,0.0,0,,0.0,0.0,23.0,9.4,90.0,1008.7,100,13.0,165.0,0.6,2,3.0,Overcast,cloudy
2242,2022-04-04T11:00:00,20.7,20.7,18.9,89.44,0.0,0,,0.0,0.0,20.9,13.0,120.0,1008.7,100,13.0,18.0,0.1,0,3.0,Overcast,cloudy
2243,2022-04-04T12:00:00,21.8,21.8,18.9,83.6,0.0,0,,0.0,0.0,26.3,16.6,110.0,1008.3,100,14.0,201.0,0.7,2,3.0,Overcast,cloudy
2244,2022-04-04T13:00:00,22.9,22.9,19.4,80.66,0.0,0,,0.0,0.0,28.1,14.8,110.0,1008.0,100,16.0,56.0,0.2,1,30.0,Overcast,cloudy
2245,2022-04-04T14:00:00,23.9,23.9,20.0,78.82,0.0,0,,0.0,0.0,25.9,20.5,130.0,1006.8,88,16.0,200.0,0.7,2,30.0,Partially cloudy,partly-cloudy-day
2246,2022-04-04T15:00:00,26.2,26.2,20.0,68.72,0.0,0,,0.0,0.0,28.1,24.1,140.0,1005.8,88,16.0,181.0,0.7,2,60.0,Partially cloudy,partly-cloudy-day
2247,2022-04-04T16:00:00,26.2,26.2,20.0,68.72,0.0,0,,0.0,0.0,27.4,18.4,110.0,1004.8,88,16.0,580.0,2.1,6,60.0,Partially cloudy,partly-cloudy-day
2248,2022-04-04T17:00:00,26.2,26.2,19.4,66.21,0.0,0,,0.0,0.0,25.6,20.5,130.0,1003.6,88,16.0,493.0,1.8,5,30.0,Partially cloudy,partly-cloudy-day
2249,2022-04-04T18:00:00,26.2,26.2,19.4,66.21,0.0,0,,0.0,0.0,23.0,16.6,130.0,1003.0,88,16.0,21.0,0.1,0,30.0,Partially cloudy,partly-cloudy-day
2250,2022-04-04T19:00:00,25.7,25.7,19.4,68.2,0.0,0,,0.0,0.0,21.6,13.0,100.0,1002.9,88,16.0,2.0,0.0,0,60.0,Partially cloudy,partly-cloudy-day
2251,2022-04-04T20:00:00,24.4,24.4,19.4,73.69,0.0,0,,0.0,0.0,25.9,13.0,130.0,1003.0,88,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
2252,2022-04-04T21:00:00,22.9,22.9,19.4,80.66,0.0,0,,0.0,0.0,20.2,7.6,120.0,1003.4,88,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
2253,2022-04-04T22:00:00,22.9,22.9,19.4,80.66,0.0,0,,0.0,0.0,33.5,11.2,160.0,1004.9,88,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
2254,2022-04-04T23:00:00,22.3,22.3,20.0,86.83,0.0,0,,0.0,0.0,25.6,9.4,180.0,1004.9,88,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
2255,2022-04-05T00:00:00,21.8,21.8,20.0,89.52,0.0,0,,0.0,0.0,37.8,7.6,190.0,1004.7,88,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
2256,2022-04-05T01:00:00,21.2,21.2,20.0,92.87,0.0,0,,0.0,0.0,24.1,0.0,0.0,1004.3,88,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
2257,2022-04-05T02:00:00,18.9,18.9,18.9,100.0,0.0,0,,0.0,0.0,26.3,7.6,180.0,1004.3,88,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
2258,2022-04-05T03:00:00,21.8,21.8,20.7,93.47,0.0,0,,0.0,0.0,34.6,11.2,210.0,1004.3,100,16.0,0.0,,0,60.0,Overcast,cloudy
2259,2022-04-05T04:00:00,21.8,21.8,20.7,93.47,0.0,0,,0.0,0.0,42.1,16.6,200.0,1003.9,100,16.0,0.0,,0,60.0,Overcast,cloudy
2260,2022-04-05T05:00:00,22.3,22.3,20.7,90.67,0.0,0,,0.0,0.0,34.9,13.0,200.0,1003.7,100,16.0,0.0,,0,60.0,Overcast,cloudy
2261,2022-04-05T06:00:00,22.3,22.3,20.7,90.67,0.0,0,,0.0,0.0,25.6,13.0,200.0,1003.6,100,16.0,0.0,,0,60.0,Overcast,cloudy
2262,2022-04-05T07:00:00,22.3,22.3,20.0,86.83,0.0,0,,0.0,0.0,19.1,9.4,180.0,1003.7,100,16.0,0.0,,0,60.0,Overcast,cloudy
2263,2022-04-05T08:00:00,20.7,20.7,20.0,95.77,0.0,0,,0.0,0.0,14.4,5.4,200.0,1004.3,88,16.0,34.0,0.1,0,60.0,Partially cloudy,partly-cloudy-day
2264,2022-04-05T09:00:00,23.4,23.4,20.7,84.82,0.0,0,,0.0,0.0,24.1,9.4,200.0,1004.3,88,16.0,315.0,1.1,3,75.0,Partially cloudy,partly-cloudy-day
2265,2022-04-05T10:00:00,26.2,26.2,20.7,71.76,0.0,0,,0.0,0.0,25.2,13.0,230.0,1004.0,25,16.0,491.0,1.8,5,75.0,Partially cloudy,partly-cloudy-day
2266,2022-04-05T11:00:00,27.9,29.8,20.7,64.94,0.0,0,,0.0,0.0,21.6,13.0,210.0,1003.7,25,16.0,673.0,2.4,7,100.0,Partially cloudy,partly-cloudy-day
2267,2022-04-05T12:00:00,30.0,32.6,21.2,59.29,0.0,0,,0.0,0.0,29.5,16.6,200.0,1003.3,25,16.0,879.0,3.2,9,75.0,Partially cloudy,partly-cloudy-day
2268,2022-04-05T13:00:00,30.7,33.4,21.2,56.96,0.0,0,,0.0,0.0,20.9,22.3,180.0,1002.6,25,16.0,964.0,3.5,10,100.0,Partially cloudy,partly-cloudy-day
2269,2022-04-05T14:00:00,32.3,32.8,17.3,40.79,0.0,0,,0.0,0.0,37.1,25.9,190.0,1001.2,25,16.0,965.0,3.5,10,60.0,Partially cloudy,partly-cloudy-day
2270,2022-04-05T15:00:00,33.4,32.6,13.9,30.84,0.0,0,,0.0,0.0,40.7,24.1,190.0,1000.0,25,16.0,890.0,3.2,9,75.0,Partially cloudy,partly-cloudy-day
2271,2022-04-05T16:00:00,33.4,32.6,13.9,30.84,0.0,0,,0.0,0.0,42.5,27.7,170.0,998.7,25,16.0,761.0,2.7,8,30.0,Partially cloudy,partly-cloudy-day
2272,2022-04-05T17:00:00,33.4,32.4,13.4,29.85,0.0,0,,0.0,0.0,48.2,35.3,180.0,998.0,25,16.0,579.0,2.1,6,30.0,Partially cloudy,partly-cloudy-day
2273,2022-04-05T18:00:00,32.9,32.1,13.9,31.72,0.0,0,,0.0,0.0,44.6,29.5,190.0,997.3,25,16.0,348.0,1.3,3,30.0,Partially cloudy,partly-cloudy-day
2274,2022-04-05T19:00:00,31.8,30.6,12.3,30.4,0.0,0,,0.0,0.0,48.2,29.5,180.0,997.6,25,16.0,120.0,0.4,1,10.0,Partially cloudy,partly-cloudy-day
2275,2022-04-05T20:00:00,29.4,28.3,11.2,32.43,0.0,0,,0.0,0.0,35.6,22.3,180.0,998.2,50,16.0,0.0,,0,8.0,Partially cloudy,partly-cloudy-night
2276,2022-04-05T21:00:00,27.9,27.5,12.9,39.58,0.0,0,,0.0,0.0,26.6,18.4,200.0,999.0,50,16.0,0.0,,0,5.0,Partially cloudy,partly-cloudy-night
2277,2022-04-05T22:00:00,26.2,26.2,14.4,48.21,0.0,0,,0.0,0.0,41.4,16.6,190.0,1000.0,25,16.0,0.0,,0,5.0,Partially cloudy,partly-cloudy-night
2278,2022-04-05T23:00:00,25.0,25.0,12.9,46.96,0.0,0,,0.0,0.0,25.2,16.6,200.0,1000.1,0,16.0,0.0,,0,5.0,Clear,clear-night
2279,2022-04-06T00:00:00,22.9,22.9,12.9,53.28,0.0,0,,0.0,0.0,27.4,14.8,210.0,999.7,0,16.0,0.0,,0,5.0,Clear,clear-night
2280,2022-04-06T01:00:00,21.2,21.2,12.9,59.1,0.0,0,,0.0,0.0,29.5,14.8,200.0,1000.2,0,16.0,0.0,,0,5.0,Clear,clear-night
2281,2022-04-06T02:00:00,18.4,18.4,12.9,70.31,0.0,0,,0.0,0.0,28.8,9.4,200.0,1000.4,0,16.0,0.0,,0,5.0,Clear,clear-night
2282,2022-04-06T03:00:00,16.2,16.2,11.8,75.17,0.0,0,,0.0,0.0,28.8,0.0,0.0,1000.6,0,16.0,0.0,,0,10.0,Clear,clear-night
2283,2022-04-06T04:00:00,18.9,18.9,14.4,75.13,0.0,0,,0.0,0.0,41.8,13.0,200.0,1000.6,0,16.0,0.0,,0,5.0,Clear,clear-night
2284,2022-04-06T05:00:00,18.4,18.4,15.7,84.28,0.0,0,,0.0,0.0,43.9,18.4,190.0,1000.4,0,16.0,0.0,,0,5.0,Clear,clear-night
2285,2022-04-06T06:00:00,18.4,18.4,16.2,87.01,0.0,0,,0.0,0.0,37.1,18.4,200.0,1001.2,0,16.0,0.0,,0,10.0,Clear,clear-night
2286,2022-04-06T07:00:00,18.4,18.4,13.4,72.65,0.0,0,,0.0,0.0,12.6,7.6,120.0,1004.0,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
2287,2022-04-06T08:00:00,17.9,17.9,7.3,49.89,0.0,0,,0.0,0.0,46.4,29.5,330.0,1007.2,25,16.0,113.0,0.4,1,10.0,Partially cloudy,partly-cloudy-day
2288,2022-04-06T09:00:00,17.9,17.9,6.8,48.21,0.0,0,,0.0,0.0,61.2,25.9,340.0,1008.8,0,16.0,339.0,1.2,3,10.0,Clear,clear-day
2289,2022-04-06T10:00:00,18.9,18.9,6.2,43.45,0.0,0,,0.0,0.0,48.2,31.7,340.0,1009.8,0,16.0,563.0,2.0,6,10.0,Clear,clear-day
2290,2022-04-06T11:00:00,20.7,20.7,5.7,37.54,0.0,0,,0.0,0.0,51.8,37.1,340.0,1010.5,0,16.0,743.0,2.7,7,10.0,Clear,clear-day
2291,2022-04-06T12:00:00,22.3,22.3,4.4,31.09,0.0,0,,0.0,0.0,57.6,40.7,10.0,1011.3,0,16.0,860.0,3.1,9,10.0,Clear,clear-day
2292,2022-04-06T13:00:00,23.4,23.4,4.4,29.08,0.0,0,,0.0,0.0,53.6,31.7,350.0,1011.3,0,16.0,964.0,3.5,10,10.0,Clear,clear-day
2293,2022-04-06T14:00:00,23.9,23.9,2.9,25.39,0.0,0,,0.0,0.0,59.4,44.6,10.0,1011.4,0,16.0,987.0,3.6,10,10.0,Clear,clear-day
2294,2022-04-06T15:00:00,25.0,25.0,2.3,22.78,0.0,0,,0.0,0.0,63.0,42.5,360.0,1011.5,0,16.0,919.0,3.3,9,10.0,Clear,clear-day
2295,2022-04-06T16:00:00,25.0,25.0,2.3,22.78,0.0,0,,0.0,0.0,53.6,35.3,10.0,1011.0,0,16.0,783.0,2.8,8,10.0,Clear,clear-day
2296,2022-04-06T17:00:00,25.0,25.0,2.9,23.77,0.0,0,,0.0,0.0,50.0,29.5,10.0,1011.3,0,16.0,594.0,2.1,6,10.0,Clear,clear-day
2297,2022-04-06T18:00:00,24.4,24.4,1.2,21.83,0.0,0,,0.0,0.0,50.0,29.5,10.0,1011.7,0,16.0,364.0,1.3,4,10.0,Clear,clear-day
2298,2022-04-06T19:00:00,23.4,23.4,1.2,23.18,0.0,0,,0.0,0.0,39.2,25.9,10.0,1012.3,0,16.0,130.0,0.5,1,10.0,Clear,clear-day
2299,2022-04-06T20:00:00,21.2,21.2,-0.6,23.26,0.0,0,,0.0,0.0,34.9,20.5,360.0,1013.5,0,16.0,0.0,,0,10.0,Clear,clear-night
2300,2022-04-06T21:00:00,19.4,19.4,1.2,29.62,0.0,0,,0.0,0.0,28.8,20.5,10.0,1015.0,0,16.0,0.0,,0,10.0,Clear,clear-night
2301,2022-04-06T22:00:00,13.9,13.9,1.8,43.86,0.0,0,,0.0,0.0,27.4,16.6,360.0,1016.9,0,16.0,0.0,,0,10.0,Clear,clear-night
2302,2022-04-06T23:00:00,16.2,16.2,-1.6,29.56,0.0,0,,0.0,0.0,27.4,20.5,350.0,1017.6,0,16.0,0.0,,0,10.0,Clear,clear-night
2303,2022-04-07T00:00:00,13.9,13.9,-2.7,31.6,0.0,0,,0.0,0.0,24.8,16.6,360.0,1018.2,0,16.0,0.0,,0,10.0,Clear,clear-night
2304,2022-04-07T01:00:00,12.3,12.3,-2.7,35.08,0.0,0,,0.0,0.0,24.1,11.2,360.0,1018.7,0,16.0,0.0,,0,10.0,Clear,clear-night
2305,2022-04-07T02:00:00,10.0,8.4,-2.1,42.72,0.0,0,,0.0,0.0,23.4,11.2,340.0,1019.4,0,16.0,0.0,,0,10.0,Clear,clear-night
2306,2022-04-07T03:00:00,11.2,11.2,-3.2,36.35,0.0,0,,0.0,0.0,20.9,9.4,330.0,1019.7,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
2307,2022-04-07T04:00:00,10.0,8.1,-3.8,37.65,0.0,0,,0.0,0.0,28.4,13.0,350.0,1020.0,0,16.0,0.0,,0,10.0,Clear,clear-night
2308,2022-04-07T05:00:00,5.7,3.6,-1.6,59.4,0.0,0,,0.0,0.0,25.6,9.4,340.0,1020.6,0,16.0,0.0,,0,10.0,Clear,clear-night
2309,2022-04-07T06:00:00,12.9,12.9,-6.1,26.12,0.0,0,,0.0,0.0,29.2,22.3,360.0,1020.9,0,16.0,0.0,,0,10.0,Clear,clear-night
2310,2022-04-07T07:00:00,12.3,12.3,-6.6,26.14,0.0,0,,0.0,0.0,31.0,20.5,350.0,1022.4,0,16.0,0.0,,0,10.0,Clear,clear-night
2311,2022-04-07T08:00:00,12.9,12.9,-5.0,28.39,0.0,0,,0.0,0.0,24.8,20.5,360.0,1023.5,0,16.0,126.0,0.5,1,10.0,Clear,clear-day
2312,2022-04-07T09:00:00,15.0,15.0,-3.2,28.36,0.0,0,,0.0,0.0,37.1,20.5,360.0,1024.2,0,16.0,366.0,1.3,4,10.0,Clear,clear-day
2313,2022-04-07T10:00:00,17.9,17.9,-2.1,25.58,0.0,0,,0.0,0.0,33.5,18.4,360.0,1024.8,0,16.0,603.0,2.2,6,10.0,Clear,clear-day
2314,2022-04-07T11:00:00,19.4,19.4,-3.2,21.47,0.0,0,,0.0,0.0,43.6,27.7,10.0,1024.9,0,16.0,805.0,2.9,8,10.0,Clear,clear-day
2315,2022-04-07T12:00:00,21.8,21.8,-3.8,17.7,0.0,0,,0.0,0.0,40.7,27.7,360.0,1024.6,0,16.0,946.0,3.4,9,10.0,Clear,clear-day
2316,2022-04-07T13:00:00,21.8,21.8,-5.6,15.46,0.0,0,,0.0,0.0,42.5,27.7,10.0,1023.6,0,16.0,1019.0,3.7,10,10.0,Clear,clear-day
2317,2022-04-07T14:00:00,23.4,23.4,-4.3,15.47,0.0,0,,0.0,0.0,51.8,24.1,360.0,1022.5,0,16.0,1024.0,3.7,10,10.0,Clear,clear-day
2318,2022-04-07T15:00:00,23.9,23.9,-3.8,15.59,0.0,0,,0.0,0.0,40.7,24.1,360.0,1021.5,0,16.0,951.0,3.4,10,10.0,Clear,clear-day
2319,2022-04-07T16:00:00,23.9,23.9,-6.1,13.1,0.0,0,,0.0,0.0,38.9,11.2,300.0,1020.8,0,16.0,814.0,2.9,8,10.0,Clear,clear-day
2320,2022-04-07T17:00:00,23.9,23.9,-5.6,13.61,0.0,0,,0.0,0.0,42.5,22.3,360.0,1020.1,0,16.0,619.0,2.2,6,10.0,Clear,clear-day
2321,2022-04-07T18:00:00,23.4,23.4,-6.1,13.5,0.0,0,,0.0,0.0,44.6,29.5,350.0,1019.7,0,16.0,383.0,1.4,4,10.0,Clear,clear-day
2322,2022-04-07T19:00:00,21.8,21.8,-5.6,15.46,0.0,0,,0.0,0.0,37.1,24.1,350.0,1020.0,0,16.0,138.0,0.5,1,10.0,Clear,clear-day
2323,2022-04-07T20:00:00,20.0,20.0,-7.7,14.7,0.0,0,,0.0,0.0,40.7,22.3,360.0,1020.6,0,16.0,0.0,,0,10.0,Clear,clear-night
2324,2022-04-07T21:00:00,12.3,12.3,-3.8,32.32,0.0,0,,0.0,0.0,23.4,13.0,10.0,1021.9,0,16.0,0.0,,0,10.0,Clear,clear-night
2325,2022-04-07T22:00:00,10.7,10.7,-2.1,40.77,0.0,0,,0.0,0.0,12.2,5.4,340.0,1022.8,0,16.0,0.0,,0,10.0,Clear,clear-night
2326,2022-04-07T23:00:00,7.3,7.3,-1.1,55.19,0.0,0,,0.0,0.0,7.9,0.0,0.0,1022.5,0,16.0,0.0,,0,10.0,Clear,clear-night
2327,2022-04-08T00:00:00,6.8,5.9,1.2,67.48,0.0,0,,0.0,0.0,5.8,5.4,240.0,1022.2,0,16.0,0.0,,0,10.0,Clear,clear-night
2328,2022-04-08T01:00:00,10.0,8.7,-0.6,47.69,0.0,0,,0.0,0.0,13.3,9.4,250.0,1022.0,0,16.0,0.0,,0,10.0,Clear,clear-night
2329,2022-04-08T02:00:00,8.4,7.8,0.0,55.49,0.0,0,,0.0,0.0,11.5,5.4,270.0,1022.5,0,16.0,0.0,,0,10.0,Clear,clear-night
2330,2022-04-08T03:00:00,5.0,2.8,1.2,76.43,0.0,0,,0.0,0.0,13.3,9.4,270.0,1022.7,0,16.0,0.0,,0,10.0,Clear,clear-night
2331,2022-04-08T04:00:00,4.4,3.2,1.8,83.2,0.0,0,,0.0,0.0,17.3,5.4,250.0,1022.6,0,16.0,0.0,,0,10.0,Clear,clear-night
2332,2022-04-08T05:00:00,3.9,3.9,1.2,82.54,0.0,0,,0.0,0.0,13.0,0.0,0.0,1022.8,0,16.0,0.0,,0,10.0,Clear,clear-night
2333,2022-04-08T06:00:00,5.0,2.8,0.7,73.73,0.0,0,,0.0,0.0,10.8,9.4,240.0,1022.9,0,16.0,0.0,,0,10.0,Clear,clear-night
2334,2022-04-08T07:00:00,3.4,3.4,-0.6,75.06,0.0,0,,0.0,0.0,15.1,0.0,0.0,1023.4,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
2335,2022-04-08T08:00:00,8.9,7.4,-1.6,47.72,0.0,0,,0.0,0.0,17.6,9.4,250.0,1024.7,25,14.0,129.0,0.5,1,10.0,Partially cloudy,partly-cloudy-day
2336,2022-04-08T09:00:00,12.9,12.9,-2.1,35.26,0.0,0,,0.0,0.0,18.0,7.6,250.0,1025.5,0,14.0,370.0,1.3,4,10.0,Clear,clear-day
2337,2022-04-08T10:00:00,17.3,17.3,-4.3,22.55,0.0,0,,0.0,0.0,25.9,16.6,320.0,1025.8,0,16.0,608.0,2.2,6,10.0,Clear,clear-day
2338,2022-04-08T11:00:00,19.4,19.4,-3.8,20.53,0.0,0,,0.0,0.0,25.6,13.0,330.0,1025.8,0,16.0,801.0,2.9,8,10.0,Clear,clear-day
2339,2022-04-08T12:00:00,20.7,20.7,-4.3,18.24,0.0,0,,0.0,0.0,35.3,16.6,300.0,1025.3,0,16.0,942.0,3.4,9,10.0,Clear,clear-day
2340,2022-04-08T13:00:00,22.3,22.3,-3.8,17.17,0.0,0,,0.0,0.0,37.8,11.2,340.0,1024.0,0,16.0,1015.0,3.7,10,10.0,Clear,clear-day
2341,2022-04-08T14:00:00,23.9,23.9,-5.0,14.24,0.0,0,,0.0,0.0,32.8,14.8,310.0,1022.8,0,16.0,1018.0,3.7,10,10.0,Clear,clear-day
2342,2022-04-08T15:00:00,24.4,24.4,-4.3,14.57,0.0,0,,0.0,0.0,35.3,16.6,340.0,1021.7,0,16.0,942.0,3.4,9,10.0,Clear,clear-day
2343,2022-04-08T16:00:00,25.0,25.0,-6.6,11.8,0.0,0,,0.0,0.0,42.5,16.6,270.0,1020.5,0,16.0,808.0,2.9,8,10.0,Clear,clear-day
2344,2022-04-08T17:00:00,25.0,25.0,-7.1,11.36,0.0,0,,0.0,0.0,38.9,25.9,320.0,1019.5,0,16.0,616.0,2.2,6,10.0,Clear,clear-day
2345,2022-04-08T18:00:00,24.4,24.4,-7.1,11.77,0.0,0,,0.0,0.0,35.3,14.8,320.0,1019.0,0,16.0,383.0,1.4,4,10.0,Clear,clear-day
2346,2022-04-08T19:00:00,23.4,23.4,-4.3,15.47,0.0,0,,0.0,0.0,28.4,13.0,330.0,1018.9,0,16.0,139.0,0.5,1,10.0,Clear,clear-day
2347,2022-04-08T20:00:00,19.4,19.4,-4.3,19.77,0.0,0,,0.0,0.0,8.3,9.4,330.0,1019.2,0,16.0,0.0,,0,10.0,Clear,clear-night
2348,2022-04-08T21:00:00,10.0,9.6,0.7,52.4,0.0,0,,0.0,0.0,10.4,5.4,340.0,1020.3,0,16.0,0.0,,0,10.0,Clear,clear-night
2349,2022-04-08T22:00:00,17.3,17.3,-3.2,24.49,0.0,0,,0.0,0.0,9.4,9.4,60.0,1020.8,0,16.0,0.0,,0,10.0,Clear,clear-night
2350,2022-04-08T23:00:00,9.4,9.4,0.7,54.56,0.0,0,,0.0,0.0,6.5,0.0,0.0,1021.5,0,16.0,0.0,,0,10.0,Clear,clear-night
2351,2022-04-09T00:00:00,7.9,7.9,1.8,65.35,0.0,0,,0.0,0.0,9.4,0.0,0.0,1021.1,0,16.0,0.0,,0,10.0,Clear,clear-night
2352,2022-04-09T01:00:00,7.3,5.5,2.9,73.62,0.0,0,,0.0,0.0,6.5,9.4,220.0,1021.7,0,16.0,0.0,,0,10.0,Clear,clear-night
2353,2022-04-09T02:00:00,5.0,5.0,0.7,73.73,0.0,0,,0.0,0.0,8.3,0.0,0.0,1021.6,0,16.0,0.0,,0,10.0,Clear,clear-night
2354,2022-04-09T03:00:00,3.9,3.9,1.2,82.54,0.0,0,,0.0,0.0,6.5,0.0,0.0,1021.4,0,16.0,0.0,,0,10.0,Clear,clear-night
2355,2022-04-09T04:00:00,2.3,2.3,0.7,89.17,0.0,0,,0.0,0.0,9.7,0.0,0.0,1020.9,0,16.0,0.0,,0,10.0,Clear,clear-night
2356,2022-04-09T05:00:00,3.4,3.4,1.2,85.5,0.0,0,,0.0,0.0,1.1,0.0,0.0,1020.6,0,16.0,0.0,,0,10.0,Clear,clear-night
2357,2022-04-09T06:00:00,2.9,2.9,1.8,92.47,0.0,0,,0.0,0.0,1.4,0.0,0.0,1020.3,0,16.0,0.0,,0,10.0,Clear,clear-night
2358,2022-04-09T07:00:00,3.4,3.4,2.3,92.5,0.0,0,,0.0,0.0,2.5,0.0,0.0,1020.4,0,16.0,0.0,,0,10.0,Clear,clear-night
2359,2022-04-09T08:00:00,4.4,4.4,3.4,93.21,0.0,0,,0.0,0.0,1.8,0.0,0.0,1020.6,0,16.0,125.0,0.5,1,10.0,Clear,clear-day
2360,2022-04-09T09:00:00,12.3,12.3,3.9,56.5,0.0,0,,0.0,0.0,12.2,5.4,190.0,1020.7,0,16.0,365.0,1.3,4,10.0,Clear,clear-day
2361,2022-04-09T10:00:00,18.9,18.9,7.3,46.86,0.0,0,,0.0,0.0,33.1,11.2,210.0,1019.9,0,16.0,597.0,2.1,6,10.0,Clear,clear-day
2362,2022-04-09T11:00:00,22.9,22.9,3.9,28.94,0.0,0,,0.0,0.0,42.5,25.9,210.0,1019.5,0,16.0,793.0,2.9,8,10.0,Clear,clear-day
2363,2022-04-09T12:00:00,25.0,25.0,5.0,27.55,0.0,0,,0.0,0.0,40.7,25.9,210.0,1019.0,0,16.0,939.0,3.4,9,10.0,Clear,clear-day
2364,2022-04-09T13:00:00,26.8,26.1,5.0,24.77,0.0,0,,0.0,0.0,46.4,29.5,200.0,1017.8,0,16.0,1010.0,3.6,10,10.0,Clear,clear-day
2365,2022-04-09T14:00:00,27.9,26.7,4.4,22.27,0.0,0,,0.0,0.0,38.9,22.3,180.0,1016.4,0,16.0,1014.0,3.7,10,10.0,Clear,clear-day
2366,2022-04-09T15:00:00,28.9,27.4,4.4,21.01,0.0,0,,0.0,0.0,42.5,29.5,200.0,1014.8,0,16.0,940.0,3.4,9,10.0,Clear,clear-day
2367,2022-04-09T16:00:00,29.4,27.7,3.4,19.02,0.0,0,,0.0,0.0,51.8,20.5,190.0,1013.5,0,16.0,799.0,2.9,8,10.0,Clear,clear-day
2368,2022-04-09T17:00:00,30.0,28.1,2.9,17.74,0.0,0,,0.0,0.0,51.8,25.9,180.0,1012.2,25,16.0,607.0,2.2,6,10.0,Partially cloudy,partly-cloudy-day
